ControlType,HideOnReports,IsQuantity,LinkID,LinkIDCategory,LinkIDProduct,LinkIDSubassembly,LinkIDWorkOrder,Modified,Name,Type,Value,ID,
4,False,False,238VOQ7YHAT10,,238IJQOYJXXF,,238VOPSEPRUE,False,Buyout,3,0,2f710e88-f00e-4131-b6d5-06af22be89ef
2,False,False,238VOQ7YHAV10,,238IJQOYJXXF,,238VOPSEPRUE,False,Left_Return,3,1,3399215c-fd29-4cf1-8a76-06af22be89ef
3,False,False,238VOQ7YHAX10,,238IJQOYJXXF,,238VOPSEPRUE,False,Right_Return,3,0,4d033e74-1a3e-41c1-a179-06af22be89ef
2,False,False,238VOQ7YHAZ10,,238IJQOYJXXF,,238VOPSEPRUE,False,Veneer_Return,3,0,b31e61f9-2e74-4f93-a237-06af22be89ef
2,False,False,238VOQ7YHB110,,238IJQOYJXXF,,238VOPSEPRUE,False,RPE_Return,3,1,87d95673-4c52-44d5-8a15-06af22be89ef
1,False,False,238VOQ7YHB310,,238IJQOYJXXF,,238VOPSEPRUE,False,ProductName,3,L Panel-RPE-1 Wide x 1 High,e6965d67-af25-4fde-bbfc-06af22be89ef
6,False,False,238VOQ7YHB510,,238IJQOYJXXF,,238VOPSEPRUE,False,Door_Left_Stile_Width,3, ,9be14ab3-b66c-4244-9d97-06af22be89ef
6,False,False,238VOQ7YHB710,,238IJQOYJXXF,,238VOPSEPRUE,False,Door_Right_Stile_Width,3, ,e32d8aa9-ad56-4d2a-9d42-06af22be89ef
6,False,False,238VOQ7YHB910,,238IJQOYJXXF,,238VOPSEPRUE,False,Door_Top_Rail_Width,3, ,240f3ae9-818e-49ba-9764-06af22be89ef
6,False,False,238VOQ7YHBB10,,238IJQOYJXXF,,238VOPSEPRUE,False,Door_Bottom_Rail_Width,3, ,8969ac8f-06a0-42f3-a354-06af22be89ef
1,False,False,238VOQ7YHBD10,,238IJQOYJXXF,,238VOPSEPRUE,False,Mid_Stile_1_Width,3, ,aa056683-1f8c-4012-b502-06af22be8a6f
1,False,False,238VOQ7YHBF10,,238IJQOYJXXF,,238VOPSEPRUE,False,Mid_Stile_2_Width,3, ,97ffba8e-0896-434f-81d6-06af22be8a6f
