AdjustedCutPartLength,AdjustedCutPartWidth,Barcode,BasePoint,BasePointX,BasePointY,BasePointZ,Code,CodeFormula,Comments,Comments1,Comments2,Comments3,CutPartLength,CutPartWidth,DontIncludeRoutesinNestBorder,DrawToken2DElv,DrawToken3D,DXFFileName,EdgeNameBottom,EdgeNameBottomWMF,EdgeNameLeft,EdgeNameLeftWMF,EdgeNameRight,EdgeNameRightWMF,EdgeNameTop,EdgeNameTopWMF,EdgeSequence,Face6Barcode,Face6FileName,FileName,FinishPriority,FullFace6FileName,FullFileName,Grain,GrainFormula,HandlingCode,HandlingCodeFormula,HatchType,HboreBarcodeLeft,HboreBarcodeLower,HboreBarcodeRight,HboreBarcodeUpper,HboreFileNameLeft,HboreFileNameLower,HboreFileNameRight,HboreFileNameUpper,Index,InventoryAvailableQty,InventoryCurrentQty,InventoryMinQty,IrregularShape,IsFormulaMaterial,JPegStream,LabelPosition,Length,LinkID,LinkIDBottomFaceRendering,LinkIDCategory,LinkIDCoreRendering,LinkIDDefaultVendor,LinkIDEQPart,LinkIDMaterial,LinkIDParentSubAssembly,LinkIDProcessingStations,LinkIDProduct,LinkIDProject,LinkIDSheetSize,LinkIDSubAssembly,LinkIDTopFaceRendering,LinkIDVendor,LinkIDWorkOrder,Location1,Location2,MachinePoint,MarkUp,MarkUpFormula,MaterialCode,MaterialComments,MaterialCommentsFormula,MaterialFlipSetting,MaterialLaborValue,MaterialLaborValueFormula,MaterialName,MaterialThickness,MaterialType,MaterialXData1,MaterialXData1Formula,MaterialXData2,MaterialXData2Formula,MaterialXData3,MaterialXData3Formula,Modified,Name,OverProductionQuantity,OverridePartCutLength,OverridePartCutThickness,OverridePartCutWidth,Par1,Par2,Par3,PartType,PerfectGrainCaption,PrintFlag,Quantity,Region,RotationX,RotationY,RotationZ,Row_ID,RunFieldNameFace5,RunFieldNameFace6,ScanCode,SkipSpreadsheetSync,Thickness,TiffStream,TotalQuantity,Type,UDID,UnderProductionQuantity,UnitType,VendorCost,WasteFactor,WasteFactorFormula,Width,WMFName,WMFNameFace6,WMFStream,WMFStreamDimensioned,WMFStreamFace6,WMFStreamFace6Dimensioned,XD01,XD02,XD03,XD04,XD05,XD06,XD07,XD08,XD09,XD10,XD11,XD12,XD13,XD14,XD15,XD16,XD17,XD18,ID,
34.5,3,NULL,1,0.74999999999999178,-45,0,,NULL,,,,,34.5,3,False,,,,,,,,,,,,,,W307JESR,W307JESQ,,,NULL,0,NULL,,NULL,0,NULL,NULL,NULL,NULL,8307JESS,8307JESV,8307JESU,8307JEST,2,0,0,0,,False,NULL,,34.5,238VOQ9TW6LF2,,,,,,187VIK71BC9Y,238VOQ9RSL4F,8109416f-bff8-4f7a-b97b-4393f36af508,238VMH164Z5F,187JIQKMR2Y8,,238VOQ9TW6LF,,,238VOPSEPRUE,,,8,0,NULL,,Use this on parts that need to be processed but nothing else.,NULL,1,0,,Drawing Only,0.75,3,,,,,,,True,Door Right Stile,,0,0,0,,,,1,,False,1,0,0,-90,360,54,,,,False,0.75,NULL,1,0,,,4,0,0,NULL,3,,,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,54b5eca0-38fa-47b1-b018-06af22cbc1ba
39,3,NULL,3,0.74999999999999944,-3,34.5,,NULL,,,,,39,3,False,,,,,,,,,,,,,,W307JESX,W307JESW,,,NULL,0,NULL,,NULL,0,NULL,NULL,NULL,NULL,8307JESY,8307JET1,8307JET0,8307JESZ,3,0,0,0,,False,NULL,,39,238VOQ9TW6LF3,,,,,,187VIK71BC9Y,238VOQ9RSL4F,8109416f-bff8-4f7a-b97b-4393f36af508,238VMH164Z5F,187JIQKMR2Y8,,238VOQ9TW6LF,,,238VOPSEPRUE,,,8,0,NULL,,Use this on parts that need to be processed but nothing else.,NULL,1,0,,Drawing Only,0.75,3,,,,,,,True,Door Top Rail,,0,0,0,,,,1,,False,1,0,90,0,270,53,,,,False,0.75,NULL,1,0,,,4,0,0,NULL,3,,,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,749d3032-8520-434e-9a85-06af22cbcb3a
39,5,NULL,1,0.74999999999999944,-3,0,,NULL,,,,,39,5,False,,,,,,,,,,,,,,W307JET3,W307JET2,,,NULL,0,NULL,,NULL,0,NULL,NULL,NULL,NULL,8307JET4,8307JET7,8307JET6,8307JET5,4,0,0,0,,False,NULL,,39,238VOQ9TW6LF4,,,,,,187VIK71BC9Y,238VOQ9RSL4F,8109416f-bff8-4f7a-b97b-4393f36af508,238VMH164Z5F,187JIQKMR2Y8,,238VOQ9TW6LF,,,238VOPSEPRUE,,,8,0,NULL,,Use this on parts that need to be processed but nothing else.,NULL,1,0,,Drawing Only,0.75,3,,,,,,,True,Door Bottom Rail,,0,0,0,,,,1,,False,1,0,90,0,270,52,,,,False,0.75,NULL,1,0,,,4,0,0,NULL,5,,,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,c3334c14-194b-4776-bd57-06af22cbd2e5
16.47,25.11,NULL,2,0.765,-26,84,,NULL,,,,,16.47,25.11,False,,,,CAB EDGES PVC,,,,,,,CAB EDGES PVC,,,W7JEPX04,W7JEPW04,,,NULL,1,NULL,,NULL,0,NULL,NULL,NULL,NULL,07JEPY04,07JEQ104,07JEQ004,07JEPZ04,3,0,0,0,,False,NULL,,16.47,238VOQ99OW2F4,,,,,,21C7J8B9BK110,,e5086a07-05ce-4ada-bda6-bedbdc9fc88b|8109416f-bff8-4f7a-b97b-4393f36af508|0816ab46-ad71-4fe2-804b-c804120d3a7f,238VOPPADW0F,187JIQKMR2Y8,,238VOQ99OW2F,,,238VOPSEPRUE,,,1,0,NULL,,,NULL,0,0,,( 3_4 ) CBI - 55 Hard Rock Maple,0.765,2,Intermountain Wood Products,,,,,,True,Tall Top,,0,0,0,,,,1,,False,1,0,0,0,0,40,,,,False,0,NULL,1,0,,,1,0,0,NULL,25.11,W7JEPW04,,0x010000006C00000000000000EBFFFFFF88030000510400000000000000000000C38300009D83000020454D4600000100CC150000F30000000200000000000000000000000000000080070000380400005602000050010000000000000000000000000000F01F0900802005002100000008000000620000000C00000001000000,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,06933a3a-b985-46b4-85ee-06af22c7f2e3
80,16.97,NULL,3,0.515,-0.125,4,,NULL,,,,,80,16.97,False,,,,,,,,,,,,,,W7JEPX06,W7JEPW06,,,NULL,1,NULL,,NULL,0,NULL,NULL,NULL,NULL,07JEPY06,07JEQ106,07JEQ006,07JEPZ06,4,0,0,0,,False,NULL,,80,238VOQ99OW2F6,,,,,,21C7J8B9BK110,,05aa63a2-4c14-4a96-a9a6-6c5eec58ba89|e5086a07-05ce-4ada-bda6-bedbdc9fc88b|8109416f-bff8-4f7a-b97b-4393f36af508|0816ab46-ad71-4fe2-804b-c804120d3a7f,238VOPPADW0F,187JIQKMR2Y8,,238VOQ99OW2F,,,238VOPSEPRUE,,,4,0,NULL,,,NULL,0,0,,( 3_4 ) CBI - 55 Hard Rock Maple,0.765,2,Intermountain Wood Products,,,,,,True,Tall Thick Back,,0,0,0,,,,1,,False,1,0,0,-90,90,39,,,,False,0,NULL,1,0,,,1,0,0,NULL,16.97,,W7JEPX06,NULL,NULL,0x010000006C000000D9FFFFFF0000000024040000B7020000000000000000000016810000F180000020454D4600000100081F0000560100000200000000000000000000000000000080070000380400005602000050010000000000000000000000000000F01F0900802005002100000008000000620000000C00000001000000,NULL,,,,,,,,,,,,,,,,,,,dc477f2d-ac2d-4e9f-8482-06af22c7fa63
16.47,25.11,NULL,1,0.765,-26,43.6175,,NULL,,,,,16.47,25.11,False,,,,CAB EDGES PVC,,,,,,,CAB EDGES PVC,,,W7JEQ301,W7JEQ201,,,NULL,1,NULL,,NULL,0,NULL,NULL,NULL,NULL,07JEQ401,07JEQ701,07JEQ601,07JEQ501,5,0,0,0,,False,NULL,,16.47,238VOQ9CSF5F1,,,,,,21C7J8B9BK110,,e5086a07-05ce-4ada-bda6-bedbdc9fc88b|8109416f-bff8-4f7a-b97b-4393f36af508|0816ab46-ad71-4fe2-804b-c804120d3a7f,238VOPPADW0F,187JIQKMR2Y8,,238VOQ9CSF5F,,,238VOPSEPRUE,,,2M,0,NULL,,,NULL,0,0,,( 3_4 ) CBI - 55 Hard Rock Maple,0.765,2,Intermountain Wood Products,,,,,,True,Tall Fixed Shelf,,0,0,0,,,,1,,False,1,0,0,0,0,38,,,,False,0,NULL,1,0,,,1,0,0,NULL,25.11,W7JEQ201,,0x010000006C00000000000000EBFFFFFFA8030000510400000000000000000000C38300009D83000020454D4600000100B4180000140100000200000000000000000000000000000080070000380400005602000050010000000000000000000000000000F01F0900802005002100000008000000620000000C00000001000000,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,64392a2d-d3cc-47af-be76-06af22c84efb
16.4075,24.7162992125984,NULL,3,0.79625,-0.89000000000000057,57.5688051181102,,NULL,,,,,16.4075,24.7162992125984,False,,,,EB - ESI 4469G (Kensington Maple) - 1mm,,,,,,,EB - ESI 4469G (Kensington Maple) - 1mm,,,W7JEQ901,W7JEQ801,,,NULL,1,NULL,,NULL,0,NULL,NULL,NULL,NULL,07JEQA01,07JEQD01,07JEQC01,07JEQB01,6,0,0,0,,False,NULL,,16.4075,238VOQ9DVSFF1,,,,,,21C7J8B9BK110,,e5086a07-05ce-4ada-bda6-bedbdc9fc88b|8109416f-bff8-4f7a-b97b-4393f36af508|0816ab46-ad71-4fe2-804b-c804120d3a7f,238VOPPADW0F,187JIQKMR2Y8,,238VOQ9DVSFF,,,238VOPSEPRUE,,,1,0,NULL,,,NULL,0,0,,( 3_4 ) CBI - 55 Hard Rock Maple,0.765,2,Intermountain Wood Products,,,,,,True,Tall Adj Shelf,,0,0,0,,,,1,,False,1,0,0,0,0,37,,,,False,0,NULL,1,0,,,1,0,0,NULL,24.7162992125984,,,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,6cf02fe5-a77e-49ee-a2da-06af22c89d7c
26.5,3,NULL,3,0.74999999999999611,-21,5,,NULL,,,,,26.5,3,False,,,,,,,,,,,,,,W307JET9,W307JET8,,,NULL,0,NULL,,NULL,0,NULL,NULL,NULL,NULL,8307JETA,8307JETD,8307JETC,8307JETB,5,0,0,0,,False,NULL,,26.5,238VOQ9TW6LF5,,,,,,187VIK71BC9Y,238VOQ9RSL4F,8109416f-bff8-4f7a-b97b-4393f36af508,238VMH164Z5F,187JIQKMR2Y8,,238VOQ9TW6LF,,,238VOPSEPRUE,,,3M,0,NULL,,Use this on parts that need to be processed but nothing else.,NULL,1,0,,Drawing Only,0.75,3,,,,,,,True,Door Mid Stile 1,,0,0,0,,,,1,,False,1,0,0,-90,360,51,,,,False,0.75,NULL,1,0,,,4,0,0,NULL,3,,,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,f7be881a-58d5-4609-9c0b-06af22cbda65
18,3,NULL,1,0.74999999999999944,-3,16.75,,NULL,,,,,18,3,False,,,,,,,,,,,,,,W307JETF,W307JETE,,,NULL,0,NULL,,NULL,0,NULL,NULL,NULL,NULL,8307JETG,8307JETJ,8307JETI,8307JETH,6,0,0,0,,False,NULL,,18,238VOQ9TW6LF9,,,,,,187VIK71BC9Y,238VOQ9RSL4F,8109416f-bff8-4f7a-b97b-4393f36af508,238VMH164Z5F,187JIQKMR2Y8,,238VOQ9TW6LF,,,238VOPSEPRUE,,,8,0,NULL,,Use this on parts that need to be processed but nothing else.,NULL,1,0,,Drawing Only,0.75,3,,,,,,,True,Door Mid Rail 1 x 1,,0,0,0,,,,1,,False,1,0,90,0,270,50,,,,False,0.75,NULL,1,0,,,4,0,0,NULL,3,,,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,cb8cd7a9-17be-4573-ab3a-06af22cbe1e5
18,3,NULL,1,0.74999999999999556,-24,16.75,,NULL,,,,,18,3,False,,,,,,,,,,,,,,W307JETL,W307JETK,,,NULL,0,NULL,,NULL,0,NULL,NULL,NULL,NULL,8307JETM,8307JETP,8307JETO,8307JETN,7,0,0,0,,False,NULL,,18,238VOQ9TW6LF13,,,,,,187VIK71BC9Y,238VOQ9RSL4F,8109416f-bff8-4f7a-b97b-4393f36af508,238VMH164Z5F,187JIQKMR2Y8,,238VOQ9TW6LF,,,238VOPSEPRUE,,,8,0,NULL,,Use this on parts that need to be processed but nothing else.,NULL,1,0,,Drawing Only,0.75,3,,,,,,,True,Door Mid Rail 2 x 1,,0,0,0,,,,1,,False,1,0,90,0,270,49,,,,False,0.75,NULL,1,0,,,4,0,0,NULL,3,,,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,eff55230-64c4-4a4a-9d20-06af22cbeae5
11.75,18,NULL,3,0.31337300000000173,-3.0000000000000004,5,,NULL,,,,,11.75,18,False,,,,,,,,,,,,,,W307JETR,W307JETQ,,,NULL,0,NULL,,NULL,0,NULL,NULL,NULL,NULL,8307JETS,8307JETV,8307JETU,8307JETT,8,0,0,0,,False,NULL,,11.75,238VOQ9TW6LF52,,,,,,187VIK71BC9Y,238VOQ9RSL4F,8109416f-bff8-4f7a-b97b-4393f36af508,238VMH164Z5F,187JIQKMR2Y8,,238VOQ9TW6LF,,,238VOPSEPRUE,,,8,0,NULL,,Use this on parts that need to be processed but nothing else.,NULL,1,0,,Drawing Only,0.75,3,,,,,,,True,Door Panel 1 x 1,,0,0,0,,,,1,,False,1,0,0,-90,360,48,,,,False,0,NULL,1,0,,,4,0,0,NULL,18,,,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,cbc74fa1-e065-4ac4-bbe1-06af22cbf265
11.75,18,NULL,3,0.31337300000000173,-3.0000000000000004,19.75,,NULL,,,,,11.75,18,False,,,,,,,,,,,,,,W307JETX,W307JETW,,,NULL,0,NULL,,NULL,0,NULL,NULL,NULL,NULL,8307JETY,8307JEU1,8307JEU0,8307JETZ,9,0,0,0,,False,NULL,,11.75,238VOQ9TW6LF53,,,,,,187VIK71BC9Y,238VOQ9RSL4F,8109416f-bff8-4f7a-b97b-4393f36af508,238VMH164Z5F,187JIQKMR2Y8,,238VOQ9TW6LF,,,238VOPSEPRUE,,,8,0,NULL,,Use this on parts that need to be processed but nothing else.,NULL,1,0,,Drawing Only,0.75,3,,,,,,,True,Door Panel 1 x 2,,0,0,0,,,,1,,False,1,0,0,-90,360,47,,,,False,0,NULL,1,0,,,4,0,0,NULL,18,,,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,adaecade-398f-44ce-893f-06af22cbf9e5
11.75,18,NULL,3,0.31337299999995266,-24,5,,NULL,,,,,11.75,18,False,,,,,,,,,,,,,,W307JEU3,W307JEU2,,,NULL,0,NULL,,NULL,0,NULL,NULL,NULL,NULL,8307JEU4,8307JEU7,8307JEU6,8307JEU5,10,0,0,0,,False,NULL,,11.75,238VOQ9TW6LF57,,,,,,187VIK71BC9Y,238VOQ9RSL4F,8109416f-bff8-4f7a-b97b-4393f36af508,238VMH164Z5F,187JIQKMR2Y8,,238VOQ9TW6LF,,,238VOPSEPRUE,,,8,0,NULL,,Use this on parts that need to be processed but nothing else.,NULL,1,0,,Drawing Only,0.75,3,,,,,,,True,Door Panel 2 x 1,,0,0,0,,,,1,,False,1,0,0,-90,360,46,,,,False,0,NULL,1,0,,,4,0,0,NULL,18,,,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,74db8b8b-556c-4545-8d48-06af22cc02e5
11.75,18,NULL,3,0.31337299999995266,-24,19.75,,NULL,,,,,11.75,18,False,,,,,,,,,,,,,,W307JEU9,W307JEU8,,,NULL,0,NULL,,NULL,0,NULL,NULL,NULL,NULL,8307JEUA,8307JEUD,8307JEUC,8307JEUB,11,0,0,0,,False,NULL,,11.75,238VOQ9TW6LF58,,,,,,187VIK71BC9Y,238VOQ9RSL4F,8109416f-bff8-4f7a-b97b-4393f36af508,238VMH164Z5F,187JIQKMR2Y8,,238VOQ9TW6LF,,,238VOPSEPRUE,,,8,0,NULL,,Use this on parts that need to be processed but nothing else.,NULL,1,0,,Drawing Only,0.75,3,,,,,,,True,Door Panel 2 x 2,,0,0,0,,,,1,,False,1,0,0,-90,360,45,,,,False,0,NULL,1,0,,,4,0,0,NULL,18,,,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,c403389b-7f01-4b51-84b2-06af22cc0ae5
34.5,45,NULL,1,0.75000000000000022,0.75,0,,NULL,,,,,34.5,45,False,,,,,,,,,,,,,,W307JEUF,W307JEUE,,,NULL,0,NULL,,NULL,0,NULL,NULL,NULL,NULL,8307JEUG,8307JEUJ,8307JEUI,8307JEUH,12,0,0,0,,False,NULL,,34.5,238VOQ9TW6LF77,,,,,,50051dd1-cc0d-446a-94fa-40261ecd0ff3,238VOQ9RSL4F,8109416f-bff8-4f7a-b97b-4393f36af508,238VMH164Z5F,187JIQKMR2Y8,,238VOQ9TW6LF,,,238VOPSEPRUE,,,8,0,NULL,,,NULL,0,0,,Bywater Door,0.8125,3,,,,,,,True,RPE - Buyout,,0,0,0,,,,1,,False,1,0,0,0,0,44,,,,False,0.75,NULL,1,0,,,2,0,0,NULL,45,,,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,3a25c6a0-0046-498b-a026-06af22cc1265
30.5,24,*1W7H9D801*,4,0,0,4,,NULL,,,,,30.5,24,False,,,,CAB EDGES PVC,,,,,,,CAB EDGES PVC,,,W7H9D901,W7H9D801,,,M:\Homestead_Library\Work Orders\(08-31)__Dev91_Test Ripping\B1\_PRODUCTION COACH\( 3_4 ) CBI - 55 Hard Rock Maple\W7H9D801.mpr,1,NULL,,NULL,0,NULL,NULL,NULL,NULL,07H9DA01,07H9DD01,07H9DC01,07H9DB01,0,0,0,0,,False,NULL,,30.5,238VOQ9Y3YGF1,,,,,,21C7J8B9BK110,,05aa63a2-4c14-4a96-a9a6-6c5eec58ba89|e5086a07-05ce-4ada-bda6-bedbdc9fc88b|8109416f-bff8-4f7a-b97b-4393f36af508|0816ab46-ad71-4fe2-804b-c804120d3a7f,238IN5IF9KNF,187JIQKMR2Y8,,238VOQ9Y3YGF,,,238VOPSEPRUE,,,1,0,NULL,,,NULL,0,0,,( 3_4 ) CBI - 55 Hard Rock Maple,0.765,2,Intermountain Wood Products,,,,,,True,Base Left Side,,0,0,0,,,,1,,False,1,0,0,-90,0,66,,,,False,0,NULL,1,0,,,1,0,0,NULL,24,W7H9D801,,0x010000006C000000C8FFFFFF0000000036040000F203000000000000000000007E8400005884000020454D4600000100A8430000A00200000200000000000000000000000000000080070000380400005602000050010000000000000000000000000000F01F0900802005002100000008000000620000000C00000001000000,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,37e48c5c-6c69-41fc-9bd7-06af22ccc6d6
30.5,24,*4W7H9D802*,3,18,0,4,,NULL,,,,,30.5,24,False,,,,CAB EDGES PVC,,,,,,,CAB EDGES PVC,,,W7H9D902,W7H9D802,,,M:\Homestead_Library\Work Orders\(08-31)__Dev91_Test Ripping\B1\_PRODUCTION COACH\( 3_4 ) CBI - 55 Hard Rock Maple\W7H9D802.mpr,1,NULL,,NULL,0,NULL,NULL,NULL,NULL,07H9DA02,07H9DD02,07H9DC02,07H9DB02,1,0,0,0,,False,NULL,,30.5,238VOQ9Y3YGF2,,,,,,21C7J8B9BK110,,05aa63a2-4c14-4a96-a9a6-6c5eec58ba89|e5086a07-05ce-4ada-bda6-bedbdc9fc88b|8109416f-bff8-4f7a-b97b-4393f36af508|0816ab46-ad71-4fe2-804b-c804120d3a7f,238IN5IF9KNF,187JIQKMR2Y8,,238VOQ9Y3YGF,,,238VOPSEPRUE,,,2M,0,NULL,,,NULL,0,0,,( 3_4 ) CBI - 55 Hard Rock Maple,0.765,2,Intermountain Wood Products,,,,,,True,Base Right Side,,0,0,0,,,,1,,False,1,0,0,-90,0,65,,,,False,0,NULL,1,0,,,1,0,0,NULL,24,W7H9D802,,0x010000006C000000E2FFFFFF0000000050040000F203000000000000000000007E8400005884000020454D4600000100183F0000740200000200000000000000000000000000000080070000380400005602000050010000000000000000000000000000F01F0900802005002100000008000000620000000C00000001000000,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,c7c39e61-5b9b-45dc-8eb5-06af22ccc8d7
84,25.5,NULL,3,0.75,0,0,,NULL,,,,,84,25.5,False,,,,,,,,,,,,,,W307JEUL,W307JEUK,,,NULL,0,NULL,,NULL,0,NULL,NULL,NULL,NULL,8307JEUM,8307JEUP,8307JEUO,8307JEUN,1,0,0,0,,False,NULL,,84,238VOQA9T93F51,,,,,,187VIK71BC9Y,238VOQA8PNMF,8109416f-bff8-4f7a-b97b-4393f36af508,238VMGYOSFAF,187JIQKMR2Y8,,238VOQA9T93F,,,238VOPSEPRUE,,,3M,0,NULL,,Use this on parts that need to be processed but nothing else.,NULL,1,0,,Drawing Only,0.75,3,,,,,,,True,Single Panel,,0,0,0,,,,1,,False,1,0,0,-90,360,68,,,,False,0,NULL,1,0,,,4,0,0,NULL,25.5,,,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,a2ceb598-35e3-4c93-8100-06af22ceef57
84,25.5,NULL,1,0.75000000000000022,0.75,0,,NULL,,,,,84,25.5,False,,,,,,,,,,,,,,W307JEUR,W307JEUQ,,,NULL,0,NULL,,NULL,0,NULL,NULL,NULL,NULL,8307JEUS,8307JEUV,8307JEUU,8307JEUT,2,0,0,0,,False,NULL,,84,238VOQA9T93F77,,,,,,50051dd1-cc0d-446a-94fa-40261ecd0ff3,238VOQA8PNMF,8109416f-bff8-4f7a-b97b-4393f36af508,238VMGYOSFAF,187JIQKMR2Y8,,238VOQA9T93F,,,238VOPSEPRUE,,,8,0,NULL,,,NULL,0,0,,Bywater Door,0.8125,3,,,,,,,True,RPE - Buyout,,0,0,0,,,,1,,False,1,0,0,0,0,67,,,,False,0.75,NULL,1,0,,,2,0,0,NULL,25.5,,,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,287eaaad-e7e8-42d8-8008-06af22cef956
96,3,NULL,4,0,0,0,,NULL,L,L,,,96,3,False,,,,,,,,,,,,,,W6K78L01,W6K78K01,,,NULL,1,NULL,,NULL,0,NULL,NULL,NULL,NULL,06K78M01,06K78P01,06K78O01,06K78N01,0,0,0,0,,False,NULL,,96,238VOQAC0UHF1,,,,,,21CRJOH0C2I10,,e5086a07-05ce-4ada-bda6-bedbdc9fc88b|8109416f-bff8-4f7a-b97b-4393f36af508|0816ab46-ad71-4fe2-804b-c804120d3a7f,231CK73HD4GF,187JIQKMR2Y8,,238VOQAC0UHF,,,238VOPSEPRUE,,,1,0,NULL,,,NULL,0,0,,( 3_4 ) WT - Alder Select,0.74,2,National Wood Products,,,,,,True,Subcrown Return,,0,0,0,,,,1,,False,1,0,180,0,180,72,,,,False,0,NULL,1,0,,,1,0,0,NULL,3,,,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,b6815d9d-d58b-4020-83b7-06af22cf65ed
96,3.1875,NULL,4,0,-3,0,,NULL,L,L,,,96,3.1875,False,,,,,,,,,,,,,,W6K78L05,W6K78K05,,,NULL,1,NULL,,NULL,0,NULL,NULL,NULL,NULL,06K78M05,06K78P05,06K78O05,06K78N05,1,0,0,0,,False,NULL,,96,238VOQAC0UHF5,,,,,,21CRJOH0C2I10,,e5086a07-05ce-4ada-bda6-bedbdc9fc88b|8109416f-bff8-4f7a-b97b-4393f36af508|0816ab46-ad71-4fe2-804b-c804120d3a7f,231CK73HD4GF,187JIQKMR2Y8,,238VOQAC0UHF,,,238VOPSEPRUE,,,8,0,NULL,,,NULL,0,0,,( 3_4 ) WT - Alder Select,0.74,2,National Wood Products,,,,,,True,Subcrown Face [NoDraw],,0,0,0,,,,1,,False,1,0,-90,0,180,71,,,,False,0,NULL,1,0,,,1,0,0,NULL,3.1875,,,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,781e500d-20ac-46b9-9d9f-06af22cf66ed
96,1.5,NULL,4,0,-3,0,,NULL,,,,,96,1.5,False,,,,,,,,,,,,,,W6K78L0U,W6K78K0U,,,NULL,0,NULL,,NULL,0,NULL,NULL,NULL,NULL,06K78M0U,06K78P0U,06K78O0U,06K78N0U,2,0,0,0,,False,NULL,,96,238VOQAC0UHF30,,,,,,187VIK71BC9Y,,8109416f-bff8-4f7a-b97b-4393f36af508,231CK73HD4GF,187JIQKMR2Y8,,238VOQAC0UHF,,,238VOPSEPRUE,,,8,0,NULL,,Use this on parts that need to be processed but nothing else.,NULL,1,0,,Drawing Only,0.75,3,,,,,,,True,Subcrown Face Drawing,,0,0,0,,,,1,,False,1,0,-90,0,180,70,,,,False,0.75,NULL,1,0,,,4,0,0,NULL,1.5,,,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,92dbb064-0815-4f6d-bb51-06af22cf6aed
120,3,NULL,4,0,-0.125,0.125,,NULL,L R,L R,,,120,3,False,,,,,,,,,,,,,,W6K79901,W6K79801,,,NULL,1,NULL,,NULL,0,NULL,NULL,NULL,NULL,06K79A01,06K79D01,06K79C01,06K79B01,0,0,0,0,,False,NULL,,120,238VOQAE7Y2F1,,,,,,21CRJ24L55X10,,8109416f-bff8-4f7a-b97b-4393f36af508,231CK6Y56O2F,187JIQKMR2Y8,,238VOQAE7Y2F,,,238VOPSEPRUE,,,1,0,NULL,,,NULL,0,0,,( 5 QTR Lumber ) - Alder - Select,1,3,National Wood Products,,,,,,True,Lightrail Return,,0,0,0,,,,1,,False,1,0,0,0,0,74,,,,False,0.875,NULL,1,0,,,9,0,0,NULL,3,,,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,870aa30a-b1a6-40dc-b8e8-06af22cfe769
120,1.5,NULL,4,0,-3,0,,NULL,L R,L R,,,120,1.5,False,,,,,,,,,,,,,,W6K79905,W6K79805,,,NULL,1,NULL,,NULL,0,NULL,NULL,NULL,NULL,06K79A05,06K79D05,06K79C05,06K79B05,1,0,0,0,,False,NULL,,120,238VOQAE7Y2F5,,,,,,21CRJ24L55X10,,8109416f-bff8-4f7a-b97b-4393f36af508,231CK6Y56O2F,187JIQKMR2Y8,,238VOQAE7Y2F,,,238VOPSEPRUE,,,8,0,NULL,,,NULL,0,0,,( 5 QTR Lumber ) - Alder - Select,1,3,National Wood Products,,,,,,True,Lightrail Face,,0,0,0,,,,1,,False,1,0,90,0,0,73,,,,False,0.875,NULL,1,0,,,9,0,0,NULL,1.5,,,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,a32f8fce-68d3-4ec5-b965-06af22d00357
96,3,NULL,4,0,0,0,,NULL,L,L,,,96,3,False,,,,,,,,,,,,,,W6K79R01,W6K79Q01,,,NULL,0,NULL,,NULL,0,NULL,NULL,NULL,NULL,06K79S01,06K79V01,06K79U01,06K79T01,0,0,0,0,,False,NULL,,96,238VOQAHF0SF1,,,,,,187VIK71BC9Y,,8109416f-bff8-4f7a-b97b-4393f36af508,231CK6YS31EF,187JIQKMR2Y8,,238VOQAHF0SF,,,238VOPSEPRUE,,,1,0,NULL,,Use this on parts that need to be processed but nothing else.,NULL,1,0,,Drawing Only,0.75,3,,,,,,,True,Lightrail Return,,0,0,0,,,,1,,False,1,0,0,0,0,77,,,,False,0,NULL,1,0,,,4,0,0,NULL,3,,,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,32c5dd59-75c9-47d0-9f5b-06af22d074fe
