DATE,NAME,QTY,WIDTH,HEIGHT,SQFT,,,,,
02/02/23,MDF Door Style Drawer Front,1,11.8125,11.125,0.9,,,,,
02/02/23,MDF Door End Panels,1,39.5,35.5,9.7,,,,,
02/02/23,MDF Door End Panels,1,39.5,35.5,9.7,,,,,
02/02/23,MDF Door Style Drawer Front,1,23.75,14.75,2.4,,,,,
02/02/23,MDF Door Style Drawer Front,1,36.5625,11.875,3.0,,,,,
02/02/23,MDF Door Style Drawer Front,1,36.5625,11.875,3.0,,,,,
02/02/23,MDF Door Style Drawer Front,1,36.625,11.875,3.0,,,,,
02/02/23,MDF Door Style Drawer Front,1,36.625,11.875,3.0,,,,,
02/02/23,MDF Door Style Drawer Front,1,16.875,11.125,1.3,,,,,
02/02/23,MDF Door End Panels,1,27.875,104.5,20.2,,,,,
02/02/23,MDF Door End Panels,1,14.875,48,5.0,,,,,
02/02/23,MDF Door End Panels,1,14.875,48,5.0,,,,,
02/02/23,MDF Door End Panels,1,14.875,48,5.0,,,,,
02/02/23,MDF Door Style Drawer Front,1,19.375,11.125,1.5,,,,,
02/02/23,MDF Door End Panels,1,22.875,35.5,5.6,,,,,
02/02/23,MDF Door Style Drawer Front,1,18,11.875,1.5,,,,,
02/02/23,MDF Door Style Drawer Front,1,18,11.875,1.5,,,,,
02/02/23,MDF Door End Panels,1,22.875,35.5,5.6,,,,,
02/02/23,MDF Door End Panels,1,22.875,35.5,5.6,,,,,
02/02/23,MDF Door Style Drawer Front,1,11.8125,11.125,0.9,,,,,
02/02/23,MDF Door End Panels,1,39.5,35.5,9.7,,,,,
02/02/23,MDF Door End Panels,1,39.5,35.5,9.7,,,,,
02/02/23,MDF Door Style Drawer Front,1,23.75,14.75,2.4,,,,,
02/02/23,MDF Door Style Drawer Front,1,36.5625,11.875,3.0,,,,,
02/02/23,MDF Door Style Drawer Front,1,36.5625,11.875,3.0,,,,,
02/02/23,MDF Door Style Drawer Front,1,36.625,11.875,3.0,,,,,
02/02/23,MDF Door Style Drawer Front,1,36.625,11.875,3.0,,,,,
02/02/23,MDF Door Style Drawer Front,1,16.875,11.125,1.3,,,,,
02/02/23,MDF Door End Panels,1,27.875,104.5,20.2,,,,,
02/02/23,MDF Door End Panels,1,14.875,48,5.0,,,,,
02/02/23,MDF Door End Panels,1,14.875,48,5.0,,,,,
02/02/23,MDF Door End Panels,1,14.875,48,5.0,,,,,
02/02/23,MDF Door Style Drawer Front,1,19.375,11.125,1.5,,,,,
02/02/23,MDF Door End Panels,1,22.875,35.5,5.6,,,,,
02/02/23,MDF Door Style Drawer Front,1,18,11.875,1.5,,,,,
02/02/23,MDF Door Style Drawer Front,1,18,11.875,1.5,,,,,
02/02/23,MDF Door End Panels,1,22.875,35.5,5.6,,,,,
02/02/23,MDF Door End Panels,1,22.875,35.5,5.6,,,,,
02/02/23,Solid Slab Drawer Front,2,30.5,6,2.5,,,,,
02/02/23,Solid Slab Drawer Front,2,30.25,5.875,2.5,,,,,
02/02/23,Cope & Stick Door,2,13.9375,42,8.1,,,,,
02/02/23,Cope & Stick Door,1,9.9375,45,3.1,,,,,
02/02/23,Cope & Stick Door,1,17.5625,30.25,3.7,,,,,
02/02/23,Cope & Stick Door,1,17.5625,30.25,3.7,,,,,
02/02/23,Cope & Stick Door,1,17.8125,30.25,3.7,,,,,
02/02/23,Cope & Stick Door,1,14.875,23.875,2.5,,,,,
02/02/23,Cope & Stick Door,1,23.75,30.375,5.0,,,,,
02/02/23,Cope & Stick Door,1,23.75,30.375,5.0,,,,,
02/02/23,Solid Slab Drawer Front,1,14.875,6.25,0.6,,,,,
02/02/23,Cope & Stick Door,1,23,53.25,8.5,,,,,
02/02/23,Cope & Stick Door,1,13.875,23.875,2.3,,,,,
02/02/23,Cope & Stick Door,1,13.875,23.875,2.3,,,,,
02/02/23,Cope & Stick Door,1,13.875,23.875,2.3,,,,,
02/02/23,Cope & Stick Door,1,13.875,23.875,2.3,,,,,
02/02/23,Cope & Stick Door,1,13.875,23.875,2.3,,,,,
02/02/23,Cope & Stick Door,1,13.875,23.875,2.3,,,,,
02/02/23,Cope & Stick Drawer Front,1,23,7.5,1.2,,,,,
02/02/23,Cope & Stick Drawer Front,1,27.8125,6.25,1.2,,,,,
02/02/23,Cope & Stick Drawer Front,1,27.875,6.25,1.2,,,,,
02/02/23,Cope & Stick Drawer Front,1,27.8125,6.25,1.2,,,,,
02/02/23,Cope & Stick Drawer Front,1,23,11.375,1.8,,,,,
02/02/23,Cope & Stick Drawer Front,1,23,11.375,1.8,,,,,
02/02/23,Cope & Stick Door,1,12.875,44.875,4.0,,,,,
02/02/23,Cope & Stick Door,1,12.875,44.875,4.0,,,,,
02/02/23,Cope & Stick Door,1,12.875,44.875,4.0,,,,,
02/02/23,Cope & Stick Door,1,12.875,44.875,4.0,,,,,
02/02/23,Cope & Stick Door,1,13.875,41.875,4.0,,,,,
02/02/23,Cope & Stick Door,1,13.875,41.875,4.0,,,,,
02/02/23,Cope & Stick Door,1,13.875,41.875,4.0,,,,,
02/02/23,Cope & Stick Door,1,13.875,41.875,4.0,,,,,
02/02/23,Cope & Stick Door,1,13.875,41.875,4.0,,,,,
02/02/23,Cope & Stick Door,1,13.875,41.875,4.0,,,,,
02/02/23,Solid Slab Drawer Front,1,30.5,6,1.3,,,,,
02/02/23,Solid Slab Drawer Front,1,30.5,6,1.3,,,,,
02/02/23,Solid Slab Drawer Front,1,30.5,6,1.3,,,,,
02/02/23,Solid Slab Drawer Front,1,30.5,6,1.3,,,,,
02/02/23,Solid Slab Drawer Front,1,30.25,5.875,1.2,,,,,
02/02/23,Solid Slab Drawer Front,1,30.25,5.875,1.2,,,,,
02/02/23,Solid Slab Drawer Front,1,30.25,5.875,1.2,,,,,
02/02/23,Solid Slab Drawer Front,1,30.25,5.875,1.2,,,,,
02/03/23,Cope & Stick Drawer Front,1,26.8125,6.5,1.2,,,,,
02/03/23,Cope & Stick Door,2,18,23.5,5.9,,,,,
02/03/23,Cope & Stick Door,1,16.875,46.125,5.4,,,,,
02/03/23,Solid Slab Drawer Front,1,30.5,6,1.3,,,,,
02/03/23,Solid Slab Drawer Front,1,91,6,3.8,,,,,
02/03/23,Solid Slab Drawer Front,1,39.875,6,1.7,,,,,
02/03/23,Solid Slab Drawer Front,1,30.25,5.875,1.2,,,,,
02/03/23,Solid Slab Drawer Front,1,30.25,5.875,1.2,,,,,
02/03/23,Solid Slab Drawer Front,1,91,5.875,3.7,,,,,
02/03/23,Solid Slab Drawer Front,1,41.375,5.875,1.7,,,,,
02/03/23,Solid Slab Drawer Front,1,41.375,5.875,1.7,,,,,
02/06/23,Cope & Stick Drawer Front,1,35.875,6.25,1.6,,,,,
02/06/23,Cope & Stick Drawer Front,1,35.875,6.25,1.6,,,,,
02/06/23,Cope & Stick Drawer Front,1,35.8125,6.25,1.6,,,,,
02/06/23,Cope & Stick Drawer Front,1,35.8125,6.25,1.6,,,,,
02/06/23,Cope & Stick Drawer Front,1,35.8125,11.875,3.0,,,,,
02/06/23,Cope & Stick Drawer Front,1,35.8125,11.875,3.0,,,,,
02/06/23,Cope & Stick Drawer Front,1,35.8125,11.875,3.0,,,,,
02/06/23,Cope & Stick Drawer Front,1,35.8125,11.875,3.0,,,,,
02/06/23,Cope & Stick Drawer Front,1,23.875,6.25,1.0,,,,,
02/06/23,Cope & Stick Drawer Front,1,23.875,11.875,2.0,,,,,
02/06/23,Cope & Stick Drawer Front,1,23.875,11.875,2.0,,,,,
02/06/23,Cope & Stick Drawer Front,1,23.8125,6.25,1.0,,,,,
02/06/23,Cope & Stick Drawer Front,1,20.875,6.25,0.9,,,,,
02/06/23,Cope & Stick Drawer Front,1,20.875,7.875,1.1,,,,,
02/06/23,Cope & Stick Drawer Front,1,20.875,7.875,1.1,,,,,
02/06/23,Cope & Stick Drawer Front,1,20.875,7.875,1.1,,,,,
02/06/23,Cope & Stick Drawer Front,1,17.875,6.25,0.8,,,,,
02/06/23,Cope & Stick Drawer Front,1,17.84375,6.25,0.8,,,,,
02/06/23,Cope & Stick Drawer Front,1,17.84375,6.25,0.8,,,,,
02/06/23,Cope & Stick Door,1,17.875,21.375,2.7,,,,,
02/06/23,Cope & Stick Door,1,17.875,21.375,2.7,,,,,
02/06/23,Cope & Stick Door,1,17.875,23.875,3.0,,,,,
02/06/23,Cope & Stick Door,1,17.875,23.875,3.0,,,,,
02/06/23,Cope & Stick Door,1,17.875,23.875,3.0,,,,,
02/06/23,Cope & Stick Door,1,17.875,23.875,3.0,,,,,
02/06/23,Cope & Stick Door,1,17.875,23.875,3.0,,,,,
02/06/23,Cope & Stick Door,1,10.875,30.25,2.3,,,,,
02/06/23,Cope & Stick Door,1,10.875,30.25,2.3,,,,,
02/06/23,Cope & Stick Door,1,17.8125,21,2.6,,,,,
02/06/23,Cope & Stick Door,1,17.8125,21,2.6,,,,,
02/06/23,Cope & Stick Door,1,14.875,23.25,2.4,,,,,
02/06/23,Cope & Stick Door,1,14.875,23.25,2.4,,,,,
02/06/23,Cope & Stick Door,1,19.8125,38.875,5.3,,,,,
02/06/23,Cope & Stick Door,1,19.8125,38.875,5.3,,,,,
02/06/23,Cope & Stick Door,1,17.875,38.875,4.8,,,,,
02/06/23,Cope & Stick Door,1,17.875,38.875,4.8,,,,,
02/06/23,Cope & Stick Door,1,11.875,30.25,2.5,,,,,
02/06/23,Cope & Stick Door,1,11.875,23.875,2.0,,,,,
02/06/23,Cope & Stick Door,1,11.875,23.875,2.0,,,,,
02/06/23,Cope & Stick Door,1,14,17.75,1.7,,,,,
02/06/23,Cope & Stick End Panel,1,15.875,39,4.3,,,,,
02/06/23,Cope & Stick End Panel,1,15.875,39,4.3,,,,,
02/06/23,Cope & Stick End Panel,1,15.875,39,4.3,,,,,
02/06/23,Cope & Stick End Panel,1,30.375,30.5,6.4,,,,,
02/06/23,Cope & Stick End Panel,1,30.375,30.5,6.4,,,,,
02/06/23,Cope & Stick End Panel,1,55.5,35,13.5,,,,,
02/06/23,Cope & Stick End Panel,1,25.625,35,6.2,,,,,
02/06/23,Cope & Stick End Panel,1,56,35,13.6,,,,,
02/06/23,Cope & Stick Drawer Front,1,29.8125,6.25,1.3,,,,,
02/06/23,Cope & Stick Drawer Front,1,29.8125,6.25,1.3,,,,,
02/06/23,Cope & Stick Door,1,14.875,23.875,2.5,,,,,
02/06/23,Cope & Stick Door,1,14.875,23.875,2.5,,,,,
02/06/23,Cope & Stick Door,1,14.875,23.875,2.5,,,,,
02/06/23,Cope & Stick Door,1,14.875,23.875,2.5,,,,,
02/06/23,Cope & Stick Door,1,14.875,23.875,2.5,,,,,
02/06/23,Cope & Stick Door,1,14.875,23.875,2.5,,,,,
02/06/23,Cope & Stick Door,1,14.875,23.875,2.5,,,,,
02/06/23,Cope & Stick Door,1,14.875,23.875,2.5,,,,,
02/06/23,Cope & Stick Drawer Front,1,29.8125,6.25,1.3,,,,,
02/06/23,Cope & Stick Drawer Front,1,29.8125,6.25,1.3,,,,,
02/06/23,Cope & Stick Door,1,17.875,21.375,2.7,,,,,
02/06/23,Cope & Stick Door,1,17.875,21.375,2.7,,,,,
02/06/23,Cope & Stick Door,1,17.875,23.875,3.0,,,,,
02/06/23,Cope & Stick Door,1,17.875,23.875,3.0,,,,,
02/06/23,Cope & Stick Door,1,17.875,23.875,3.0,,,,,
02/06/23,Cope & Stick Door,1,17.875,23.875,3.0,,,,,
02/06/23,Cope & Stick Door,1,17.875,23.875,3.0,,,,,
02/06/23,Cope & Stick Door,1,10.875,30.25,2.3,,,,,
02/06/23,Cope & Stick Door,1,10.875,30.25,2.3,,,,,
02/06/23,Cope & Stick Door,1,17.8125,21,2.6,,,,,
02/06/23,Cope & Stick Door,1,17.8125,21,2.6,,,,,
02/06/23,Cope & Stick Door,1,14.875,23.25,2.4,,,,,
02/06/23,Cope & Stick Door,1,14.875,23.25,2.4,,,,,
02/06/23,Cope & Stick Door,1,19.8125,38.875,5.3,,,,,
02/06/23,Cope & Stick Door,1,19.8125,38.875,5.3,,,,,
02/06/23,Cope & Stick Door,1,17.875,38.875,4.8,,,,,
02/06/23,Cope & Stick Door,1,17.875,38.875,4.8,,,,,
02/06/23,Cope & Stick Door,1,11.875,30.25,2.5,,,,,
02/06/23,Cope & Stick Door,1,11.875,23.875,2.0,,,,,
02/06/23,Cope & Stick Door,1,11.875,23.875,2.0,,,,,
02/06/23,Cope & Stick Door,1,14,17.75,1.7,,,,,
02/06/23,Cope & Stick Drawer Front,1,35.875,6.25,1.6,,,,,
02/06/23,Cope & Stick Drawer Front,1,35.8125,6.25,1.6,,,,,
02/06/23,Cope & Stick Drawer Front,1,17.875,6.25,0.8,,,,,
02/06/23,Cope & Stick Drawer Front,1,35.875,6.25,1.6,,,,,
02/06/23,Cope & Stick Drawer Front,1,20.875,6.25,0.9,,,,,
02/06/23,Cope & Stick Drawer Front,1,20.875,7.875,1.1,,,,,
02/06/23,Cope & Stick Drawer Front,1,20.875,7.875,1.1,,,,,
02/06/23,Cope & Stick Drawer Front,1,20.875,7.875,1.1,,,,,
02/06/23,Cope & Stick Drawer Front,1,35.8125,6.25,1.6,,,,,
02/06/23,Cope & Stick Drawer Front,1,35.8125,11.875,3.0,,,,,
02/06/23,Cope & Stick Drawer Front,1,35.8125,11.875,3.0,,,,,
02/06/23,Cope & Stick Drawer Front,1,17.84375,6.25,0.8,,,,,
02/06/23,Cope & Stick Drawer Front,1,17.84375,6.25,0.8,,,,,
02/06/23,Cope & Stick Drawer Front,1,35.8125,11.875,3.0,,,,,
02/06/23,Cope & Stick Drawer Front,1,35.8125,11.875,3.0,,,,,
02/06/23,Cope & Stick Drawer Front,1,23.875,6.25,1.0,,,,,
02/06/23,Cope & Stick Drawer Front,1,23.875,11.875,2.0,,,,,
02/06/23,Cope & Stick Drawer Front,1,23.875,11.875,2.0,,,,,
02/06/23,Cope & Stick Drawer Front,1,23.8125,6.25,1.0,,,,,
02/06/23,Cope & Stick End Panel,1,15.875,39,4.3,,,,,
02/06/23,Cope & Stick End Panel,1,15.875,39,4.3,,,,,
02/06/23,Cope & Stick End Panel,1,15.875,39,4.3,,,,,
02/06/23,Cope & Stick End Panel,1,30.375,30.5,6.4,,,,,
02/06/23,Cope & Stick End Panel,1,30.375,30.5,6.4,,,,,
02/06/23,Cope & Stick End Panel,1,55.5,35,13.5,,,,,
02/06/23,Cope & Stick End Panel,1,25.625,35,6.2,,,,,
02/06/23,Cope & Stick End Panel,1,56,35,13.6,,,,,
02/06/23,Solid Slab Drawer Front,1,30.5,6,1.3,,,,,
02/06/23,Solid Slab Drawer Front,1,30.5,6,1.3,,,,,
02/06/23,Solid Slab Drawer Front,1,30.25,5.875,1.2,,,,,
02/06/23,Solid Slab Drawer Front,1,30.25,5.875,1.2,,,,,
02/06/23,Solid Slab Drawer Front,2,30.5,6,2.5,,,,,
02/06/23,Solid Slab Drawer Front,2,30.25,5.875,2.5,,,,,
02/06/23,Solid Slab Drawer Front,2,30.5,6,2.5,,,,,
02/06/23,Solid Slab Drawer Front,2,30.25,5.875,2.5,,,,,
02/06/23,Solid Slab Drawer Front,2,96,6,8.0,,,,,
02/06/23,Solid Slab Drawer Front,2,96,5.875,7.8,,,,,
02/06/23,Solid Slab Drawer Front,1,42,6,1.8,,,,,
02/06/23,Solid Slab Drawer Front,1,42,5.875,1.7,,,,,
02/06/23,Solid Slab Drawer Front,1,30.5,6,1.3,,,,,
02/06/23,Solid Slab Drawer Front,1,30.25,5.875,1.2,,,,,
02/07/23,Solid Slab Drawer Front,2,24,6,2.0,,,,,
02/07/23,Solid Slab Drawer Front,2,23.875,5.875,1.9,,,,,
02/07/23,Solid Slab Drawer Front,1,30.5,6,1.3,,,,,
02/07/23,Solid Slab Drawer Front,1,30.25,5.875,1.2,,,,,
02/08/23,Cope & Stick Drawer Front,1,34.875,6.25,1.5,,,,,
02/08/23,Cope & Stick Drawer Front,1,34.875,11.875,2.9,,,,,
02/08/23,Cope & Stick Drawer Front,1,34.875,11.875,2.9,,,,,
02/08/23,Cope & Stick Drawer Front,1,34.875,6.25,1.5,,,,,
02/08/23,Cope & Stick Drawer Front,1,34.875,11.875,2.9,,,,,
02/08/23,Cope & Stick Drawer Front,1,34.875,11.875,2.9,,,,,
02/08/23,Cope & Stick Drawer Front,1,34.8125,6.25,1.5,,,,,
02/08/23,Cope & Stick Drawer Front,1,34.8125,11.875,2.9,,,,,
02/08/23,Cope & Stick Drawer Front,1,34.8125,11.875,2.9,,,,,
02/08/23,Cope & Stick Drawer Front,1,34.8125,6.25,1.5,,,,,
02/08/23,Cope & Stick Drawer Front,1,34.8125,11.875,2.9,,,,,
02/08/23,Cope & Stick Drawer Front,1,34.8125,11.875,2.9,,,,,
02/08/23,Cope & Stick Drawer Front,1,25.9375,6.25,1.1,,,,,
02/08/23,Cope & Stick Drawer Front,1,25.9375,11.875,2.1,,,,,
02/08/23,Cope & Stick Drawer Front,1,25.9375,11.875,2.1,,,,,
02/08/23,Cope & Stick Drawer Front,1,25.9375,6.25,1.1,,,,,
02/08/23,Cope & Stick Drawer Front,1,25.9375,11.875,2.1,,,,,
02/08/23,Cope & Stick Drawer Front,1,25.9375,11.875,2.1,,,,,
02/08/23,Cope & Stick Door,1,17.8125,30,3.7,,,,,
02/08/23,Cope & Stick Door,1,17.8125,30,3.7,,,,,
02/08/23,Cope & Stick Door,1,17.0625,30.25,3.6,,,,,
02/08/23,Cope & Stick Door,1,17.0625,30.25,3.6,,,,,
02/08/23,Cope & Stick Drawer Front,1,18.84375,6.25,0.8,,,,,
02/08/23,Cope & Stick Drawer Front,1,18.84375,6.25,0.8,,,,,
02/08/23,Cope & Stick Drawer Front,1,18.8125,6.25,0.8,,,,,
02/08/23,Cope & Stick Door,1,18.8125,23.875,3.1,,,,,
02/08/23,Cope & Stick Door,1,18.84375,23.875,3.1,,,,,
02/08/23,Cope & Stick Door,1,18.84375,23.875,3.1,,,,,
02/08/23,MDF Door Style Drawer Front,1,27,6.25,1.2,,,,,
02/08/23,MDF Door Style Drawer Front,1,27,11.875,2.2,,,,,
02/08/23,MDF Door Style Drawer Front,1,27,11.875,2.2,,,,,
02/08/23,MDF Door Style Drawer Front,1,20.8125,12.25,1.8,,,,,
02/08/23,MDF Door Style Drawer Front,1,20.8125,12.25,1.8,,,,,
02/08/23,Cope & Stick Door,1,29.875,14.875,3.1,,,,,
02/08/23,Cope & Stick Door,1,29.875,14.875,3.1,,,,,
02/08/23,Cope & Stick Door,1,14.875,33.25,3.4,,,,,
02/08/23,Cope & Stick Door,1,14.875,33.25,3.4,,,,,
02/08/23,Cope & Stick Door,1,29.875,14.875,3.1,,,,,
02/08/23,Cope & Stick Door,1,14.875,33.25,3.4,,,,,
02/08/23,Cope & Stick Door,1,14.875,33.25,3.4,,,,,
02/08/23,Cope & Stick Door,1,29.875,14.875,3.1,,,,,
02/08/23,Cope & Stick Door,1,29.875,79.875,16.6,,,,,
02/08/23,Cope & Stick Door,1,29.875,79.875,16.6,,,,,
02/08/23,Solid Slab Drawer Front,1,29.875,17.875,3.7,,,,,
02/08/23,Solid Slab Drawer Front,1,29.875,17.875,3.7,,,,,
02/08/23,Solid Slab Drawer Front,1,30.5,6,1.3,,,,,
02/08/23,Solid Slab Drawer Front,1,81.25,6,3.4,,,,,
02/08/23,Solid Slab Drawer Front,1,30.5,6,1.3,,,,,
02/08/23,Solid Slab Drawer Front,1,30.5,6,1.3,,,,,
02/08/23,Solid Slab Drawer Front,1,30.25,5.875,1.2,,,,,
02/08/23,Solid Slab Drawer Front,1,30.25,5.875,1.2,,,,,
02/08/23,Solid Slab Drawer Front,1,81.25,5.875,3.3,,,,,
02/08/23,Solid Slab Drawer Front,1,30.25,5.875,1.2,,,,,
02/08/23,Solid Slab Drawer Front,1,30.25,5.875,1.2,,,,,
02/08/23,MDF Door Style Drawer Front,1,27,6.25,1.2,,,,,
02/08/23,MDF Door Style Drawer Front,1,27,11.875,2.2,,,,,
02/08/23,MDF Door Style Drawer Front,1,27,11.875,2.2,,,,,
02/08/23,Solid Slab Drawer Front,1,40,6,1.7,,,,,
02/08/23,Solid Slab Drawer Front,1,40,6,1.7,,,,,
02/08/23,Solid Slab Drawer Front,1,30.5,6,1.3,,,,,
02/08/23,Solid Slab Drawer Front,1,30.5,6,1.3,,,,,
02/08/23,Solid Slab Drawer Front,1,40,5.875,1.6,,,,,
02/08/23,Solid Slab Drawer Front,1,40,5.875,1.6,,,,,
02/08/23,Solid Slab Drawer Front,1,30.25,5.875,1.2,,,,,
02/08/23,Solid Slab Drawer Front,1,30.25,5.875,1.2,,,,,
02/08/23,MDF Door Style Drawer Front,1,20.8125,12.25,1.8,,,,,
02/08/23,MDF Door Style Drawer Front,1,20.8125,12.25,1.8,,,,,
02/08/23,Solid Slab Drawer Front,1,91,6,3.8,,,,,
02/08/23,Solid Slab Drawer Front,1,91,5.875,3.7,,,,,
02/08/23,Solid Slab Drawer Front,1,19.5,6,0.8,,,,,
02/08/23,Solid Slab Drawer Front,1,19.5,6,0.8,,,,,
02/08/23,Solid Slab Drawer Front,1,30.5,6,1.3,,,,,
02/08/23,Solid Slab Drawer Front,1,30.5,6,1.3,,,,,
02/08/23,Solid Slab Drawer Front,1,19.5,6,0.8,,,,,
02/08/23,Solid Slab Drawer Front,1,19.5,6,0.8,,,,,
02/08/23,Solid Slab Drawer Front,1,30.5,6,1.3,,,,,
02/08/23,Solid Slab Drawer Front,1,19.5,6,0.8,,,,,
02/08/23,Solid Slab Drawer Front,1,19.5,6,0.8,,,,,
02/08/23,Solid Slab Drawer Front,1,30.5,6,1.3,,,,,
02/08/23,Solid Slab Drawer Front,1,19.5,5.875,0.8,,,,,
02/08/23,Solid Slab Drawer Front,1,19.5,5.875,0.8,,,,,
02/08/23,Solid Slab Drawer Front,1,30.25,5.875,1.2,,,,,
02/08/23,Solid Slab Drawer Front,1,30.25,5.875,1.2,,,,,
02/08/23,Solid Slab Drawer Front,1,19.5,5.875,0.8,,,,,
02/08/23,Solid Slab Drawer Front,1,19.5,5.875,0.8,,,,,
02/08/23,Solid Slab Drawer Front,1,30.25,5.875,1.2,,,,,
02/08/23,Solid Slab Drawer Front,1,19.5,5.875,0.8,,,,,
02/08/23,Solid Slab Drawer Front,1,19.5,5.875,0.8,,,,,
02/08/23,Solid Slab Drawer Front,1,30.25,5.875,1.2,,,,,
02/08/23,Solid Slab Drawer Front,1,60,6,2.5,,,,,
02/08/23,Solid Slab Drawer Front,1,60,6,2.5,,,,,
02/08/23,Solid Slab Drawer Front,1,30.5,6,1.3,,,,,
02/08/23,Solid Slab Drawer Front,1,60,6,2.5,,,,,
02/08/23,Solid Slab Drawer Front,1,60,6,2.5,,,,,
02/08/23,Solid Slab Drawer Front,1,30.5,6,1.3,,,,,
02/08/23,Solid Slab Drawer Front,1,30.5,6,1.3,,,,,
02/08/23,Solid Slab Drawer Front,1,59.875,5.875,2.4,,,,,
02/08/23,Solid Slab Drawer Front,1,59.875,5.875,2.4,,,,,
02/08/23,Solid Slab Drawer Front,1,30.25,5.875,1.2,,,,,
02/08/23,Solid Slab Drawer Front,1,59.875,5.875,2.4,,,,,
02/08/23,Solid Slab Drawer Front,1,59.875,5.875,2.4,,,,,
02/08/23,Solid Slab Drawer Front,1,30.25,5.875,1.2,,,,,
02/08/23,Solid Slab Drawer Front,1,30.25,5.875,1.2,,,,,
02/09/23,Solid Slab Drawer Front,2,96,6,8.0,,,,,
02/09/23,Solid Slab Drawer Front,2,96,5.875,7.8,,,,,
02/10/23,Cope & Stick Drawer Front,1,33.0625,6.25,1.4,,,,,
02/10/23,Cope & Stick Drawer Front,1,23.875,6.25,1.0,,,,,
02/10/23,Cope & Stick Drawer Front,1,23.875,6.25,1.0,,,,,
02/10/23,Cope & Stick Drawer Front,1,23.75,6.375,1.1,,,,,
02/10/23,Cope & Stick Drawer Front,1,23.3125,6.25,1.0,,,,,
02/10/23,Cope & Stick Drawer Front,1,23,6.25,1.0,,,,,
02/10/23,Cope & Stick Door,1,23.75,30.375,5.0,,,,,
02/10/23,Cope & Stick Door,1,23.3125,23.875,3.9,,,,,
02/10/23,Cope & Stick Door,1,23.875,23.875,4.0,,,,,
02/10/23,Cope & Stick Door,1,23.875,23.875,4.0,,,,,
02/10/23,Cope & Stick Door,1,16.5,23.875,2.7,,,,,
02/10/23,Cope & Stick Door,1,16.5,23.875,2.7,,,,,
02/10/23,Cope & Stick Door,1,19.875,30.125,4.2,,,,,
02/10/23,Cope & Stick Door,1,19.875,30.125,4.2,,,,,
02/10/23,Cope & Stick Door,1,19.875,30.125,4.2,,,,,
02/10/23,Cope & Stick Door,1,19.875,30.125,4.2,,,,,
02/10/23,Cope & Stick Door,1,23,23.75,3.8,,,,,
02/10/23,Cope & Stick Door,1,16.3125,39.8125,4.5,,,,,
02/10/23,Cope & Stick Door,1,16.3125,39.8125,4.5,,,,,
02/10/23,Cope & Stick Door,1,16.3125,39.8125,4.5,,,,,
02/10/23,Cope & Stick Door,1,16.3125,39.8125,4.5,,,,,
02/10/23,Cope & Stick Door,1,16.3125,18.875,2.1,,,,,
02/10/23,Cope & Stick Door,1,16.3125,18.875,2.1,,,,,
02/10/23,Cope & Stick Door,1,14.9375,18.86,2.0,,,,,
02/10/23,Cope & Stick Door,1,14.9375,18.86,2.0,,,,,
02/10/23,Cope & Stick Door,1,14.9375,23.8675,2.5,,,,,
02/10/23,Cope & Stick Door,1,14.9375,23.8675,2.5,,,,,
02/10/23,Cope & Stick Door,1,14.9375,18.875,2.0,,,,,
02/10/23,Cope & Stick Door,1,14.9375,18.875,2.0,,,,,
02/10/23,Cope & Stick Door,1,53.75,18.875,7.0,,,,,
02/10/23,Cope & Stick Door,1,14,17.75,1.7,,,,,
02/10/23,Cope & Stick Door,1,23.75,23.875,3.9,,,,,
02/10/23,Cope & Stick End Panel,1,54.375,35.5,13.4,,,,,
02/10/23,Cope & Stick End Panel,1,43.375,35.5,10.7,,,,,
02/10/23,Cope & Stick End Panel,1,27,85,15.9,,,,,
02/10/23,Cope & Stick End Panel,1,27,19,3.6,,,,,
02/10/23,Cope & Stick End Panel,1,29.8125,79.75,16.5,,,,,
02/10/23,Cope & Stick End Panel,1,23.8125,79.75,13.2,,,,,
02/10/23,Cope & Stick Drawer Front,1,34.375,11.875,2.8,,,,,
02/10/23,Cope & Stick Drawer Front,1,34.375,11.875,2.8,,,,,
02/10/23,Cope & Stick Drawer Front,1,34.3125,11.875,2.8,,,,,
02/10/23,Cope & Stick Drawer Front,1,34.3125,11.875,2.8,,,,,
02/10/23,Cope & Stick Drawer Front,1,17.125,6.25,0.7,,,,,
02/10/23,Cope & Stick Drawer Front,1,17.125,6.25,0.7,,,,,
02/10/23,Cope & Stick Drawer Front,1,17.09375,6.25,0.7,,,,,
02/10/23,Cope & Stick Drawer Front,1,17.09375,6.25,0.7,,,,,
02/10/23,Cope & Stick Door,1,20.8125,14.875,2.1,,,,,
02/10/23,Cope & Stick Door,1,20.8125,14.875,2.1,,,,,
02/10/23,Cope & Stick Door,1,20.8125,14.875,2.1,,,,,
02/10/23,Cope & Stick Door,1,16,14.875,1.7,,,,,
02/10/23,Cope & Stick Door,1,16,14.875,1.7,,,,,
02/10/23,Cope & Stick Door,1,11.875,30.25,2.5,,,,,
02/10/23,Cope & Stick Door,1,11.875,30.25,2.5,,,,,
02/10/23,Cope & Stick Door,1,19,30.25,4.0,,,,,
02/10/23,Cope & Stick Door,1,10.875,30.25,2.3,,,,,
02/10/23,Cope & Stick Door,1,20.8125,32.875,4.8,,,,,
02/10/23,Cope & Stick Door,1,20.8125,32.875,4.8,,,,,
02/10/23,Cope & Stick Door,1,20.8125,32.875,4.8,,,,,
